,alpha,deltas,filename,filter,h,l,language,mean,optimization,s,trimmed_mean,variance,experiment,width,height,id
2250,0.0,"0    107526
1    106616
2    106882
3    107615
4    106949
dtype: float64",random1 200x200 (407487131).bmp,merge,,,asm2,107117.6,3,,107117.6,187433.29999923706,random1,200,200,407487131
2251,0.14674845465465455,"0    112025
1    106174
2    152824
3    106635
4    107642
dtype: float64",random1 200x200 (407487131).bmp,merge,,,asm2,117060.0,3,,117060.0,405074816.5,random1,200,200,407487131
2252,0.0,"0    216679
1    216575
2    214420
3    222174
4    244137
dtype: float64",fixed 284x284 (1141616124).bmp,merge,,,asm2,222797.0,3,,222797.0,150525266.5,fixed,284,284,1141616124
2253,0.14674845465465455,"0    320774
1    215177
2    214982
3    220656
4    215592
dtype: float64",fixed 284x284 (1141616124).bmp,merge,,,asm2,237436.2,3,,237436.2,2175899044.199997,fixed,284,284,1141616124
2254,0.0,"0     70131
1     71016
2    308447
3     71673
4     70580
dtype: float64",fixed 164x164 (1131176229).bmp,merge,,,asm2,118369.4,3,,118369.4,11290790568.3,fixed,164,164,1131176229
2255,0.14674845465465455,"0    70257
1    69686
2    70382
3    69856
4    69866
dtype: float64",fixed 164x164 (1131176229).bmp,merge,,,asm2,70009.4,3,,70009.4,87204.80000019073,fixed,164,164,1131176229
2256,0.0,"0    309005
1    296932
2    287075
3    306777
4    295449
dtype: float64",fixed 328x328 (356426808).bmp,merge,,,asm2,299047.6,3,,299047.6,79915568.80000305,fixed,328,328,356426808
2257,0.14674845465465455,"0      319568
1      292763
2      289585
3    11893071
4      299945
dtype: float64",fixed 328x328 (356426808).bmp,merge,,,asm2,2618986.4,3,,2618986.4,26877837337539.8,fixed,328,328,356426808
2258,0.0,"0    5928
1    6508
2    5886
3    7528
4    6139
dtype: float64",fixed 44x44 (1025202362).bmp,merge,,,asm2,6397.8,3,,6397.8,459781.200000003,fixed,44,44,1025202362
2259,0.14674845465465455,"0    6142
1    6172
2    6285
3    5836
4    5916
dtype: float64",fixed 44x44 (1025202362).bmp,merge,,,asm2,6070.2,3,,6070.2,35071.20000000298,fixed,44,44,1025202362
2260,0.0,"0    138623
1    106934
2    111763
3    107813
4    106833
dtype: float64",random2 200x200 (250037052).bmp,merge,,,asm2,114393.2,3,,114393.2,187524120.20000076,random2,200,200,250037052
2261,0.14674845465465455,"0    106897
1    106561
2    107040
3    106863
4    106775
dtype: float64",random2 200x200 (250037052).bmp,merge,,,asm2,106827.2,3,,106827.2,31256.20000076294,random2,200,200,250037052
2262,0.0,"0    106854
1    106247
2    134737
3    106955
4    107343
dtype: float64",random2 200x200 (1113699290).bmp,merge,,,asm2,112427.2,3,,112427.2,155694167.20000076,random2,200,200,1113699290
2263,0.14674845465465455,"0    106616
1    108030
2    106766
3    107026
4    107254
dtype: float64",random2 200x200 (1113699290).bmp,merge,,,asm2,107138.4,3,,107138.4,308132.79999923706,random2,200,200,1113699290
2264,0.0,"0    106897
1    107239
2    106784
3    118088
4    107077
dtype: float64",random1 200x200 (87755422).bmp,merge,,,asm2,109217.0,3,,109217.0,24622153.5,random1,200,200,87755422
2265,0.14674845465465455,"0    106769
1    107312
2    107816
3    107669
4    107013
dtype: float64",random1 200x200 (87755422).bmp,merge,,,asm2,107315.8,3,,107315.8,191410.70000076294,random1,200,200,87755422
2266,0.0,"0    137393
1    115542
2    107062
3    121037
4    107428
dtype: float64",random1 200x200 (1760281936).bmp,merge,,,asm2,117692.4,3,,117692.4,155571880.29999924,random1,200,200,1760281936
2267,0.14674845465465455,"0    115560
1    107120
2    107144
3    107052
4    107886
dtype: float64",random1 200x200 (1760281936).bmp,merge,,,asm2,108952.4,3,,108952.4,13759276.799999237,random1,200,200,1760281936
2268,0.0,"0    108200
1    112578
2    107230
3    107343
4    107349
dtype: float64",random1 200x200 (552473416).bmp,merge,,,asm2,108540.0,3,,108540.0,5247108.5,random1,200,200,552473416
2269,0.14674845465465455,"0    107184
1    107389
2    104115
3    108533
4    107325
dtype: float64",random1 200x200 (552473416).bmp,merge,,,asm2,106909.2,3,,106909.2,2730723.200000763,random1,200,200,552473416
2270,0.0,"0    291966
1    106982
2    106928
3    106946
4    106659
dtype: float64",random1 200x200 (1389867269).bmp,merge,,,asm2,143896.2,3,,143896.2,6851474497.200001,random1,200,200,1389867269
2271,0.14674845465465455,"0    104335
1    107932
2    125927
3    110700
4    107971
dtype: float64",random1 200x200 (1389867269).bmp,merge,,,asm2,111373.0,3,,111373.0,71304843.5,random1,200,200,1389867269
2272,0.0,"0    113432
1    106888
2    111375
3    106570
4    108869
dtype: float64",random1 200x200 (1714636915).bmp,merge,,,asm2,109426.8,3,,109426.8,8688765.700000763,random1,200,200,1714636915
2273,0.14674845465465455,"0    107709
1    109483
2    107294
3    106439
4    106742
dtype: float64",random1 200x200 (1714636915).bmp,merge,,,asm2,107533.4,3,,107533.4,1428278.299999237,random1,200,200,1714636915
2274,0.0,"0    450256
1    253170
2    223480
3    198137
4    199947
dtype: float64",fixed 272x272 (1632621729).bmp,merge,,,asm2,264998.0,3,,264998.0,11221549598.5,fixed,272,272,1632621729
2275,0.14674845465465455,"0    200912
1    198827
2    207329
3    197566
4    197151
dtype: float64",fixed 272x272 (1632621729).bmp,merge,,,asm2,200357.0,3,,200357.0,17331456.5,fixed,272,272,1632621729
2276,0.0,"0    107111
1    108341
2    106592
3    107059
4    108381
dtype: float64",random1 200x200 (1548348142).bmp,merge,,,asm2,107496.8,3,,107496.8,663414.2000007629,random1,200,200,1548348142
2277,0.14674845465465455,"0    107358
1    107071
2    106625
3    107499
4    107703
dtype: float64",random1 200x200 (1548348142).bmp,merge,,,asm2,107251.2,3,,107251.2,175383.20000076294,random1,200,200,1548348142
2278,0.0,"0    108726
1    106952
2    106882
3    109009
4    106891
dtype: float64",random1 200x200 (1573363368).bmp,merge,,,asm2,107692.0,3,,107692.0,1162236.5,random1,200,200,1573363368
2279,0.14674845465465455,"0    106589
1    107410
2    106753
3    108414
4    106433
dtype: float64",random1 200x200 (1573363368).bmp,merge,,,asm2,107119.8,3,,107119.8,661788.7000007629,random1,200,200,1573363368
2280,0.0,"0    130399
1    128772
2    139707
3    129331
4    134542
dtype: float64",fixed 220x220 (1911759956).bmp,merge,,,asm2,132550.2,3,,132550.2,21113189.700000763,fixed,220,220,1911759956
2281,0.14674845465465455,"0    137338
1    129679
2    129065
3    129419
4    129080
dtype: float64",fixed 220x220 (1911759956).bmp,merge,,,asm2,130916.2,3,,130916.2,12952589.700000763,fixed,220,220,1911759956
2282,0.0,"0    106973
1    116776
2    106668
3    106558
4    109650
dtype: float64",random1 200x200 (654887343).bmp,merge,,,asm2,109325.0,3,,109325.0,18967717.0,random1,200,200,654887343
2283,0.14674845465465455,"0    108200
1    108051
2    111946
3    109037
4    106912
dtype: float64",random1 200x200 (654887343).bmp,merge,,,asm2,108829.2,3,,108829.2,3608691.700000763,random1,200,200,654887343
2284,0.0,"0    106805
1    107013
2    113412
3    107883
4    112239
dtype: float64",random2 200x200 (1250718455).bmp,merge,,,asm2,109470.4,3,,109470.4,9716091.799999237,random2,200,200,1250718455
2285,0.14674845465465455,"0    132770
1    106769
2    107059
3    102990
4    106885
dtype: float64",random2 200x200 (1250718455).bmp,merge,,,asm2,111294.6,3,,111294.6,147006280.29999924,random2,200,200,1250718455
2286,0.0,"0    107373
1    108063
2    131690
3    111925
4    110340
dtype: float64",random2 200x200 (98768428).bmp,merge,,,asm2,113878.2,3,,113878.2,102432061.70000076,random2,200,200,98768428
2287,0.14674845465465455,"0    118063
1    106833
2    106705
3    106069
4    106601
dtype: float64",random2 200x200 (98768428).bmp,merge,,,asm2,108854.2,3,,108854.2,26585139.200000763,random2,200,200,98768428
2288,0.0,"0    106858
1    107810
2    107019
3    106952
4    108298
dtype: float64",random2 200x200 (960449276).bmp,merge,,,asm2,107387.4,3,,107387.4,403334.79999923706,random2,200,200,960449276
2289,0.14674845465465455,"0    107416
1    108515
2    107105
3    107117
4    106858
dtype: float64",random2 200x200 (960449276).bmp,merge,,,asm2,107402.2,3,,107402.2,426083.70000076294,random2,200,200,960449276
2290,0.0,"0    107743
1    106634
2    106872
3    106748
4    103609
dtype: float64",random2 200x200 (232899880).bmp,merge,,,asm2,106321.2,3,,106321.2,2490231.700000763,random2,200,200,232899880
2291,0.14674845465465455,"0    106482
1    109602
2    106921
3    107480
4    106747
dtype: float64",random2 200x200 (232899880).bmp,merge,,,asm2,107446.4,3,,107446.4,1585753.299999237,random2,200,200,232899880
2292,0.0,"0    106632
1    106903
2    106985
3    106744
4    109333
dtype: float64",random1 200x200 (1605894428).bmp,merge,,,asm2,107319.4,3,,107319.4,1285850.299999237,random1,200,200,1605894428
2293,0.14674845465465455,"0    108417
1    107908
2    107019
3    106592
4    107227
dtype: float64",random1 200x200 (1605894428).bmp,merge,,,asm2,107432.6,3,,107432.6,528748.2999992371,random1,200,200,1605894428
2294,0.0,"0    1001
1    1740
2    1774
3    3150
4    1328
dtype: float64",fixed 16x16 (1714636915).bmp,merge,,,asm2,1798.6,3,,1798.6,671987.7999999998,fixed,16,16,1714636915
2295,0.14674845465465455,"0    1957
1    1612
2    1664
3    1651
4    1502
dtype: float64",fixed 16x16 (1714636915).bmp,merge,,,asm2,1677.2,3,,1677.2,28523.700000000186,fixed,16,16,1714636915
2296,0.0,"0    107328
1    110319
2    106427
3    141144
4    106473
dtype: float64",random2 200x200 (602713750).bmp,merge,,,asm2,114338.2,3,,114338.2,227074060.70000076,random2,200,200,602713750
2297,0.14674845465465455,"0    109608
1    107712
2    107239
3    107206
4    107211
dtype: float64",random2 200x200 (602713750).bmp,merge,,,asm2,107795.2,3,,107795.2,1072742.700000763,random2,200,200,602713750
2298,0.0,"0    108631
1    107141
2    106860
3    107709
4    107855
dtype: float64",random2 200x200 (1790746779).bmp,merge,,,asm2,107639.2,3,,107639.2,472616.20000076294,random2,200,200,1790746779
2299,0.14674845465465455,"0    106913
1    106308
2    107306
3    106528
4    106879
dtype: float64",random2 200x200 (1790746779).bmp,merge,,,asm2,106786.8,3,,106786.8,147555.70000076294,random2,200,200,1790746779
2300,0.0,"0    106906
1    106845
2    106577
3    107178
4    106906
dtype: float64",random2 200x200 (1585298692).bmp,merge,,,asm2,106882.4,3,,106882.4,45790.29999923706,random2,200,200,1585298692
2301,0.14674845465465455,"0    107062
1    103023
2    106989
3    107300
4    107260
dtype: float64",random2 200x200 (1585298692).bmp,merge,,,asm2,106326.8,3,,106326.8,3428025.700000763,random2,200,200,1585298692
2302,0.0,"0    106656
1    107157
2    107416
3    106753
4    107373
dtype: float64",random1 200x200 (1176911340).bmp,merge,,,asm2,107071.0,3,,107071.0,122743.5,random1,200,200,1176911340
2303,0.14674845465465455,"0    111598
1    110197
2    106445
3    115768
4    108405
dtype: float64",random1 200x200 (1176911340).bmp,merge,,,asm2,110482.6,3,,110482.6,12469943.299999237,random1,200,200,1176911340
2304,0.0,"0    107089
1    118320
2    106393
3    108112
4    106766
dtype: float64",random2 200x200 (1556677371).bmp,merge,,,asm2,109336.0,3,,109336.0,25631397.5,random2,200,200,1556677371
2305,0.14674845465465455,"0    106610
1    106463
2    106732
3    106757
4    107224
dtype: float64",random2 200x200 (1556677371).bmp,merge,,,asm2,106757.2,3,,106757.2,81689.70000076294,random2,200,200,1556677371
2306,0.0,"0    106369
1    108158
2    106671
3    111009
4    103547
dtype: float64",random2 200x200 (88885284).bmp,merge,,,asm2,107150.8,3,,107150.8,7432238.200000763,random2,200,200,88885284
2307,0.14674845465465455,"0    107111
1    107047
2    110023
3    106473
4    107560
dtype: float64",random2 200x200 (88885284).bmp,merge,,,asm2,107642.8,3,,107642.8,1919607.200000763,random2,200,200,88885284
2308,0.0,"0    107462
1    319284
2    103323
3    121635
4    103841
dtype: float64",random2 200x200 (1427056614).bmp,merge,,,asm2,151109.0,3,,151109.0,8893593382.5,random2,200,200,1427056614
2309,0.14674845465465455,"0    108106
1    106894
2    106885
3    107285
4    107312
dtype: float64",random2 200x200 (1427056614).bmp,merge,,,asm2,107296.4,3,,107296.4,246750.29999923706,random2,200,200,1427056614
2310,0.0,"0    73623
1    73315
2    73465
3    74124
4    73349
dtype: float64",fixed 168x168 (1653377373).bmp,merge,,,asm2,73575.2,3,,73575.2,108620.19999980927,fixed,168,168,1653377373
2311,0.14674845465465455,"0    77522
1    73361
2    71224
3    73644
4    73321
dtype: float64",fixed 168x168 (1653377373).bmp,merge,,,asm2,73814.4,3,,73814.4,5233630.300000191,fixed,168,168,1653377373
2312,0.0,"0    113088
1    106980
2    108286
3    117227
4    108225
dtype: float64",random2 200x200 (1258505823).bmp,merge,,,asm2,110761.2,3,,110761.2,18519241.700000763,random2,200,200,1258505823
2313,0.14674845465465455,"0    106812
1    107654
2    114404
3    106872
4    108118
dtype: float64",random2 200x200 (1258505823).bmp,merge,,,asm2,108772.0,3,,108772.0,10212166.0,random2,200,200,1258505823
2314,0.0,"0    107379
1    128866
2    107568
3    106454
4    107551
dtype: float64",random1 200x200 (1760243555).bmp,merge,,,asm2,111563.6,3,,111563.6,93764428.29999924,random1,200,200,1760243555
2315,0.14674845465465455,"0    107352
1    106693
2    107804
3    107663
4    107068
dtype: float64",random1 200x200 (1760243555).bmp,merge,,,asm2,107316.0,3,,107316.0,202370.5,random1,200,200,1760243555
2316,0.0,"0    106830
1    103612
2    106842
3    108274
4    106882
dtype: float64",random2 200x200 (13999837).bmp,merge,,,asm2,106488.0,3,,106488.0,2964672.0,random2,200,200,13999837
2317,0.14674845465465455,"0    107150
1    106998
2    107092
3    113185
4    106802
dtype: float64",random2 200x200 (13999837).bmp,merge,,,asm2,108245.4,3,,108245.4,7642322.799999237,random2,200,200,13999837
2318,0.0,"0    107510
1    106876
2    107682
3    107156
4    106579
dtype: float64",random1 200x200 (950390868).bmp,merge,,,asm2,107160.6,3,,107160.6,203303.79999923706,random1,200,200,950390868
2319,0.14674845465465455,"0    128030
1    106967
2    107932
3    108707
4    107007
dtype: float64",random1 200x200 (950390868).bmp,merge,,,asm2,111728.6,3,,111728.6,83561555.29999924,random1,200,200,950390868
2320,0.0,"0     9448
1     8911
2     8706
3    10733
4    13053
dtype: float64",fixed 56x56 (1102520059).bmp,merge,,,asm2,10170.2,3,,10170.2,3219579.700000003,fixed,56,56,1102520059
2321,0.14674845465465455,"0    8733
1    9372
2    8978
3    9378
4    9668
dtype: float64",fixed 56x56 (1102520059).bmp,merge,,,asm2,9225.8,3,,9225.8,136084.20000000298,fixed,56,56,1102520059
2322,0.0,"0    43021
1    43176
2    44825
3    43280
4    43894
dtype: float64",fixed 128x128 (1801979802).bmp,merge,,,asm2,43639.2,3,,43639.2,549198.6999998093,fixed,128,128,1801979802
2323,0.14674845465465455,"0    43158
1    43326
2    42951
3    43515
4    42685
dtype: float64",fixed 128x128 (1801979802).bmp,merge,,,asm2,43127.0,3,,43127.0,104361.5,fixed,128,128,1801979802
2324,0.0,"0     156442
1     111677
2     106811
3    3374342
4     135882
dtype: float64",random1 200x200 (2112255763).bmp,merge,,,asm2,777030.8,3,,777030.8,2108529492889.7,random1,200,200,2112255763
2325,0.14674845465465455,"0    107514
1    106842
2    108112
3    107514
4    106488
dtype: float64",random1 200x200 (2112255763).bmp,merge,,,asm2,107294.0,3,,107294.0,404966.0,random1,200,200,2112255763
2326,0.0,"0    172226
1    150797
2    143537
3    148458
4    149472
dtype: float64",fixed 236x236 (982906996).bmp,merge,,,asm2,152898.0,3,,152898.0,124266295.5,fixed,236,236,982906996
2327,0.14674845465465455,"0    153465
1    149432
2    159076
3    149695
4    148563
dtype: float64",fixed 236x236 (982906996).bmp,merge,,,asm2,152046.2,3,,152046.2,18981486.700000763,fixed,236,236,982906996
2328,0.0,"0    106949
1    113497
2    106873
3    106320
4    107718
dtype: float64",random2 200x200 (279861221).bmp,merge,,,asm2,108271.4,3,,108271.4,8781343.299999237,random2,200,200,279861221
2329,0.14674845465465455,"0    106729
1    107566
2    107184
3    110291
4    107291
dtype: float64",random2 200x200 (279861221).bmp,merge,,,asm2,107812.2,3,,107812.2,2011167.700000763,random2,200,200,279861221
2330,0.0,"0    107514
1    110850
2    107559
3    107953
4    160675
dtype: float64",random2 200x200 (211996288).bmp,merge,,,asm2,118910.2,3,,118910.2,547012172.7000008,random2,200,200,211996288
2331,0.14674845465465455,"0    106348
1    114263
2    106378
3    107126
4    107074
dtype: float64",random2 200x200 (211996288).bmp,merge,,,asm2,108237.8,3,,108237.8,11480941.200000763,random2,200,200,211996288
2332,0.0,"0    3651
1    3770
2    3968
3    3373
4    4072
dtype: float64",fixed 32x32 (1649760492).bmp,merge,,,asm2,3766.8,3,,3766.8,75531.69999999925,fixed,32,32,1649760492
2333,0.14674845465465455,"0    3611
1    3581
2    3718
3    3834
4    3425
dtype: float64",fixed 32x32 (1649760492).bmp,merge,,,asm2,3633.8,3,,3633.8,23518.699999999255,fixed,32,32,1649760492
2334,0.0,"0    108317
1    115072
2    110570
3    106933
4    103071
dtype: float64",random1 200x200 (498777856).bmp,merge,,,asm2,108792.6,3,,108792.6,19752757.299999237,random1,200,200,498777856
2335,0.14674845465465455,"0    106705
1    106595
2    107056
3    106946
4    127355
dtype: float64",random1 200x200 (498777856).bmp,merge,,,asm2,110931.4,3,,110931.4,84325899.29999924,random1,200,200,498777856
2336,0.0,"0    3660
1    2748
2    3162
3    2750
4    3007
dtype: float64",fixed 28x28 (719885386).bmp,merge,,,asm2,3065.4,3,,3065.4,141627.80000000075,fixed,28,28,719885386
2337,0.14674845465465455,"0    3550
1    3919
2    2994
3    3657
4    3196
dtype: float64",fixed 28x28 (719885386).bmp,merge,,,asm2,3463.2,3,,3463.2,136097.69999999925,fixed,28,28,719885386
2338,0.0,"0    106332
1    108289
2    106915
3    107254
4    106906
dtype: float64",random1 200x200 (760313750).bmp,merge,,,asm2,107139.2,3,,107139.2,522859.70000076294,random1,200,200,760313750
2339,0.14674845465465455,"0    108176
1    124770
2    107492
3    108347
4    106943
dtype: float64",random1 200x200 (760313750).bmp,merge,,,asm2,111145.6,3,,111145.6,58321400.29999924,random1,200,200,760313750
2340,0.0,"0    107172
1    107468
2    108069
3    108658
4    107074
dtype: float64",random1 200x200 (184803526).bmp,merge,,,asm2,107688.2,3,,107688.2,444428.20000076294,random1,200,200,184803526
2341,0.14674845465465455,"0    106848
1    107248
2    106863
3    107935
4    107135
dtype: float64",random1 200x200 (184803526).bmp,merge,,,asm2,107205.8,3,,107205.8,196014.70000076294,random1,200,200,184803526
2342,0.0,"0    106549
1    125057
2    107096
3    107062
4    106967
dtype: float64",random2 200x200 (369554448).bmp,merge,,,asm2,110546.2,3,,110546.2,65848781.70000076,random2,200,200,369554448
2343,0.14674845465465455,"0    107385
1    103758
2    108158
3    107776
4    106861
dtype: float64",random2 200x200 (369554448).bmp,merge,,,asm2,106787.6,3,,106787.6,3098920.299999237,random2,200,200,369554448
2344,0.0,"0    112615
1    107334
2    107337
3    106430
4    108158
dtype: float64",random2 200x200 (204557828).bmp,merge,,,asm2,108374.8,3,,108374.8,5992209.700000763,random2,200,200,204557828
2345,0.14674845465465455,"0    106946
1    108408
2    103290
3    108036
4    111070
dtype: float64",random2 200x200 (204557828).bmp,merge,,,asm2,107550.0,3,,107550.0,7968794.0,random2,200,200,204557828
2346,0.0,"0    108616
1    107419
2    107062
3    107673
4    136211
dtype: float64",random2 200x200 (468736315).bmp,merge,,,asm2,113396.2,3,,113396.2,162992359.70000076,random2,200,200,468736315
2347,0.14674845465465455,"0    106430
1    107114
2    107303
3    114767
4    107053
dtype: float64",random2 200x200 (468736315).bmp,merge,,,asm2,108533.4,3,,108533.4,12250556.299999237,random2,200,200,468736315
2348,0.0,"0    106961
1    103805
2    106894
3    107245
4    243612
dtype: float64",random1 200x200 (1876855542).bmp,merge,,,asm2,133703.4,3,,133703.4,3776940373.299999,random1,200,200,1876855542
2349,0.14674845465465455,"0    115271
1    107205
2    106955
3    107172
4    107562
dtype: float64",random1 200x200 (1876855542).bmp,merge,,,asm2,108833.0,3,,108833.0,12999868.5,random1,200,200,1876855542
2350,0.0,"0    5812
1    4585
2    4435
3    5071
4    4442
dtype: float64",fixed 36x36 (596516649).bmp,merge,,,asm2,4869.0,3,,4869.0,345348.5,fixed,36,36,596516649
2351,0.14674845465465455,"0    4338
1    4277
2    4002
3    4335
4    4289
dtype: float64",fixed 36x36 (596516649).bmp,merge,,,asm2,4248.2,3,,4248.2,19676.699999999255,fixed,36,36,596516649
2352,0.0,"0    8288
1    8004
2    7885
3    9759
4    8187
dtype: float64",fixed 52x52 (783368690).bmp,merge,,,asm2,8424.6,3,,8424.6,580952.299999997,fixed,52,52,783368690
2353,0.14674845465465455,"0    8233
1    7876
2    8498
3    8172
4    8059
dtype: float64",fixed 52x52 (783368690).bmp,merge,,,asm2,8167.6,3,,8167.6,52571.29999999702,fixed,52,52,783368690
2354,0.0,"0    120734
1    112981
2    106864
3    108820
4    114749
dtype: float64",random2 200x200 (2124251098).bmp,merge,,,asm2,112829.6,3,,112829.6,29462958.299999237,random2,200,200,2124251098
2355,0.14674845465465455,"0    106836
1    106390
2    113173
3    108118
4    106760
dtype: float64",random2 200x200 (2124251098).bmp,merge,,,asm2,108255.4,3,,108255.4,7983075.799999237,random2,200,200,2124251098
2356,0.0,"0    107511
1    141609
2    108103
3    106903
4    103523
dtype: float64",random2 200x200 (1904101559).bmp,merge,,,asm2,113529.8,3,,113529.8,249542027.20000076,random2,200,200,1904101559
2357,0.14674845465465455,"0    107544
1    106940
2    107013
3    106372
4    106491
dtype: float64",random2 200x200 (1904101559).bmp,merge,,,asm2,106872.0,3,,106872.0,217812.5,random2,200,200,1904101559
2358,0.0,"0    108039
1    107264
2    129950
3    108344
4    107337
dtype: float64",random1 200x200 (1784639529).bmp,merge,,,asm2,112186.8,3,,112186.8,98814287.70000076,random1,200,200,1784639529
2359,0.14674845465465455,"0    107266
1    107776
2    117248
3    118457
4    107358
dtype: float64",random1 200x200 (1784639529).bmp,merge,,,asm2,111621.0,3,,111621.0,32579311.0,random1,200,200,1784639529
2360,0.0,"0    107336
1    106970
2    107053
3    103320
4    107364
dtype: float64",random2 200x200 (1940591161).bmp,merge,,,asm2,106408.6,3,,106408.6,3010682.799999237,random2,200,200,1940591161
2361,0.14674845465465455,"0    123070
1    106534
2    107257
3    107706
4    107642
dtype: float64",random2 200x200 (1940591161).bmp,merge,,,asm2,110441.8,3,,110441.8,50052192.20000076,random2,200,200,1940591161
2362,0.0,"0    107740
1    108069
2    107532
3    106955
4    124419
dtype: float64",random1 200x200 (1411154259).bmp,merge,,,asm2,110943.0,3,,110943.0,56915181.5,random1,200,200,1411154259
2363,0.14674845465465455,"0    107651
1    107056
2    107624
3    106873
4    107205
dtype: float64",random1 200x200 (1411154259).bmp,merge,,,asm2,107281.8,3,,107281.8,119352.70000076294,random1,200,200,1411154259
2364,0.0,"0    107239
1    106494
2    107883
3    111717
4    107679
dtype: float64",random2 200x200 (1054231799).bmp,merge,,,asm2,108202.4,3,,108202.4,4143786.799999237,random2,200,200,1054231799
2365,0.14674845465465455,"0    113955
1    106711
2    107279
3    275509
4    107590
dtype: float64",random2 200x200 (1054231799).bmp,merge,,,asm2,142208.8,3,,142208.8,5561466645.200001,random2,200,200,1054231799
2366,0.0,"0    111787
1    107908
2    107120
3    108787
4    107511
dtype: float64",random2 200x200 (696556207).bmp,merge,,,asm2,108622.6,3,,108622.6,3511142.299999237,random2,200,200,696556207
2367,0.14674845465465455,"0    106741
1    106198
2    107114
3    106634
4    106772
dtype: float64",random2 200x200 (696556207).bmp,merge,,,asm2,106691.8,3,,106691.8,108571.20000076294,random2,200,200,696556207
2368,0.0,"0    6295094
1     460413
2     444222
3     448142
4     468121
dtype: float64",fixed 400x400 (1956297539).bmp,merge,,,asm2,1623198.4,3,,1623198.4,6820906269670.3,fixed,400,400,1956297539
2369,0.14674845465465455,"0    437922
1    425967
2    447409
3    437189
4    460392
dtype: float64",fixed 400x400 (1956297539).bmp,merge,,,asm2,441775.8,3,,441775.8,166026127.7000122,fixed,400,400,1956297539
2370,0.0,"0    107746
1    107373
2    107465
3    117945
4    107999
dtype: float64",random2 200x200 (923192533).bmp,merge,,,asm2,109705.6,3,,109705.6,21275384.799999237,random2,200,200,923192533
2371,0.14674845465465455,"0    107453
1    107056
2    129077
3    106690
4    120173
dtype: float64",random2 200x200 (923192533).bmp,merge,,,asm2,114089.8,3,,114089.8,102474995.70000076,random2,200,200,923192533
2372,0.0,"0     339501
1     357188
2     341577
3    5013767
4     353660
dtype: float64",fixed 356x356 (752392754).bmp,merge,,,asm2,1281138.6,3,,1281138.6,4353968351778.3,fixed,356,356,752392754
2373,0.14674845465465455,"0    351001
1    354310
2    335183
3    358767
4    438639
dtype: float64",fixed 356x356 (752392754).bmp,merge,,,asm2,367580.0,3,,367580.0,1656893050.0,fixed,356,356,752392754
2374,0.0,"0    106751
1    108542
2    107074
3    108869
4    109165
dtype: float64",random1 200x200 (1967681095).bmp,merge,,,asm2,108080.2,3,,108080.2,1197866.700000763,random1,200,200,1967681095
2375,0.14674845465465455,"0    107245
1    240568
2    107657
3    106701
4    107901
dtype: float64",random1 200x200 (1967681095).bmp,merge,,,asm2,134014.4,3,,134014.4,3548228615.799999,random1,200,200,1967681095
2376,0.0,"0      111931
1      107245
2      109623
3    12698688
4      107160
dtype: float64",random1 200x200 (1884167637).bmp,merge,,,asm2,2626929.4,3,,2626929.4,31700104266234.3,random1,200,200,1884167637
2377,0.14674845465465455,"0    107184
1    106555
2    106921
3    107282
4    106824
dtype: float64",random1 200x200 (1884167637).bmp,merge,,,asm2,106953.2,3,,106953.2,84417.70000076294,random1,200,200,1884167637
2378,0.0,"0    106793
1    107593
2    107651
3    106790
4    106470
dtype: float64",random1 200x200 (1626276121).bmp,merge,,,asm2,107059.4,3,,107059.4,281414.29999923706,random1,200,200,1626276121
2379,0.14674845465465455,"0    106369
1    107507
2    107239
3    107477
4    106750
dtype: float64",random1 200x200 (1626276121).bmp,merge,,,asm2,107068.4,3,,107068.4,244741.79999923706,random1,200,200,1626276121
2380,0.0,"0    63403
1    64063
2    64108
3    63421
4    63779
dtype: float64",fixed 156x156 (628175011).bmp,merge,,,asm2,63754.8,3,,63754.8,113877.19999980927,fixed,156,156,628175011
2381,0.14674845465465455,"0    63415
1    63772
2    63309
3    63592
4    63547
dtype: float64",fixed 156x156 (628175011).bmp,merge,,,asm2,63527.0,3,,63527.0,31179.5,fixed,156,156,628175011
2382,0.0,"0    106982
1    987572
2    359255
3    108460
4    106934
dtype: float64",random2 200x200 (880121610).bmp,merge,,,asm2,333840.6,3,,333840.6,145439619861.8,random2,200,200,880121610
2383,0.14674845465465455,"0    106464
1    107626
2    106882
3    107340
4    107294
dtype: float64",random2 200x200 (880121610).bmp,merge,,,asm2,107121.2,3,,107121.2,205421.20000076294,random2,200,200,880121610
2384,0.0,"0    222451
1    221020
2    223566
3    297574
4    222885
dtype: float64",fixed 288x288 (84353895).bmp,merge,,,asm2,237499.2,3,,237499.2,1128675713.699997,fixed,288,288,84353895
2385,0.14674845465465455,"0    227534
1    220586
2    235297
3    225122
4    222036
dtype: float64",fixed 288x288 (84353895).bmp,merge,,,asm2,226115.0,3,,226115.0,33629204.0,fixed,288,288,84353895
2386,0.0,"0    1426
1    1398
2    1721
3    1450
4    1700
dtype: float64",fixed 12x12 (1681692777).bmp,merge,,,asm2,1539.0,3,,1539.0,24904.0,fixed,12,12,1681692777
2387,0.14674845465465455,"0    1746
1    1105
2    1318
3    1627
4    1526
dtype: float64",fixed 12x12 (1681692777).bmp,merge,,,asm2,1464.4,3,,1464.4,65033.299999999814,fixed,12,12,1681692777
